historyid,userid,destinationid,visitdate,experiencerating,name_user,email,preferences,gender,numberofadults,numberofchildren,name_dest,state,type,popularity,besttimetovisit,reviewid,rating,reviewtext
520.0,597.0,386.0,2024-01-01,5.0,Aanya,aanya@example.com,"City, Historical",Female,1.0,0.0,Murchison Falls,Masindi,Historical,9.46333200145262,Nov-Feb,,,
214.0,745.0,386.0,2024-01-01,3.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1.0,2.0,Murchison Falls,Masindi,Historical,9.46333200145262,Nov-Feb,,,
688.0,188.0,387.0,2024-01-01,5.0,Kavya,kavya@example.com,"Nature, Adventure",Female,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,8.763403696969464,Nov-Mar,,,
98.0,556.0,387.0,2024-02-15,2.0,Aditya,aditya@example.com,"Beaches, Historical",Male,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,8.763403696969464,Nov-Mar,,,
362.0,690.0,388.0,2024-02-15,2.0,Rohan,rohan@example.com,"City, Historical",Male,2.0,2.0,Kampala City,Kampala,City,9.151665484353009,Oct-Mar,,,
639.0,191.0,389.0,2024-03-20,1.0,Karan,karan@example.com,"Nature, Adventure",Male,2.0,1.0,Lake Bunyonyi,Kabale,Nature,9.40914617773771,Sep-Mar,,,
149.0,480.0,389.0,2024-02-15,1.0,Riya,riya@example.com,"City, Historical",Female,2.0,0.0,Lake Bunyonyi,Kabale,Nature,9.40914617773771,Sep-Mar,,,
675.0,520.0,389.0,2024-03-20,4.0,Isha,isha@example.com,"Beaches, Historical",Female,2.0,0.0,Lake Bunyonyi,Kabale,Nature,9.40914617773771,Sep-Mar,,,
236.0,846.0,389.0,2024-02-15,2.0,Vivaan,vivaan@example.com,"City, Historical",Male,1.0,2.0,Lake Bunyonyi,Kabale,Nature,9.40914617773771,Sep-Mar,,,
5.0,989.0,389.0,2024-02-15,4.0,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2.0,1.0,Lake Bunyonyi,Kabale,Nature,9.40914617773771,Sep-Mar,,,
828.0,799.0,390.0,2024-03-20,4.0,Riya,riya@example.com,"Beaches, Historical",Female,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.854728503825909,Apr-Jun,,,
113.0,944.0,391.0,2024-02-15,4.0,Riya,riya@example.com,"Nature, Adventure",Female,2.0,0.0,Murchison Falls,Masindi,Historical,8.937176476917816,Nov-Feb,,,
892.0,169.0,392.0,2024-01-01,1.0,Anika,anika@example.com,"Beaches, Historical",Female,2.0,2.0,Zanzibar Beaches,Zanzibar,Beach,8.65903274744209,Nov-Mar,,,
623.0,985.0,393.0,2024-02-15,4.0,Aditya,aditya@example.com,"Beaches, Historical",Male,1.0,1.0,Kampala City,Kampala,City,8.429521721872453,Oct-Mar,,,
528.0,184.0,394.0,2024-03-20,3.0,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1.0,2.0,Lake Bunyonyi,Kabale,Nature,8.884525796968724,Sep-Mar,,,
6.0,266.0,394.0,2024-03-20,3.0,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2.0,1.0,Lake Bunyonyi,Kabale,Nature,8.884525796968724,Sep-Mar,,,
45.0,631.0,394.0,2024-03-20,2.0,Riya,riya@example.com,"Beaches, Historical",Female,1.0,2.0,Lake Bunyonyi,Kabale,Nature,8.884525796968724,Sep-Mar,,,
265.0,798.0,394.0,2024-01-01,3.0,Rohan,rohan@example.com,"City, Historical",Male,2.0,1.0,Lake Bunyonyi,Kabale,Nature,8.884525796968724,Sep-Mar,,,
735.0,228.0,395.0,2024-03-20,1.0,Kavya,kavya@example.com,"City, Historical",Female,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.879069809066051,Apr-Jun,,,
344.0,708.0,395.0,2024-02-15,2.0,Dhruv,dhruv@example.com,"City, Historical",Male,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.879069809066051,Apr-Jun,,,
63.0,977.0,395.0,2024-03-20,3.0,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.879069809066051,Apr-Jun,,,
658.0,197.0,396.0,2024-01-01,4.0,Anika,anika@example.com,"Nature, Adventure",Female,1.0,1.0,Murchison Falls,Masindi,Historical,9.113864702192004,Nov-Feb,,,
982.0,199.0,396.0,2024-01-01,3.0,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1.0,0.0,Murchison Falls,Masindi,Historical,9.113864702192004,Nov-Feb,,,
466.0,434.0,396.0,2024-01-01,1.0,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2.0,2.0,Murchison Falls,Masindi,Historical,9.113864702192004,Nov-Feb,,,
58.0,809.0,396.0,2024-01-01,1.0,Rohan,rohan@example.com,"Nature, Adventure",Male,1.0,2.0,Murchison Falls,Masindi,Historical,9.113864702192004,Nov-Feb,,,
,,397.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.739477476072606,Nov-Mar,,,
724.0,98.0,398.0,2024-01-01,1.0,Arjun,arjun@example.com,"Nature, Adventure",Male,2.0,0.0,Kampala City,Kampala,City,8.33295003386784,Oct-Mar,,,
844.0,378.0,398.0,2024-01-01,2.0,Isha,isha@example.com,"City, Historical",Female,2.0,1.0,Kampala City,Kampala,City,8.33295003386784,Oct-Mar,,,
130.0,129.0,399.0,2024-01-01,2.0,Aarav,aarav@example.com,"City, Historical",Male,2.0,1.0,Lake Bunyonyi,Kabale,Nature,8.376325562448297,Sep-Mar,,,
,,400.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,9.120122756229376,Apr-Jun,,,
144.0,750.0,401.0,2024-03-20,2.0,Hitesh,hitesh@example.com,"City, Historical",Male,1.0,2.0,Murchison Falls,Masindi,Historical,8.033376557417458,Nov-Feb,,,
135.0,119.0,402.0,2024-03-20,4.0,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,8.050919516333472,Nov-Mar,,,
331.0,408.0,403.0,2024-01-01,2.0,Ishaan,ishaan@example.com,"City, Historical",Male,2.0,0.0,Kampala City,Kampala,City,8.578600554982318,Oct-Mar,,,
126.0,563.0,403.0,2024-03-20,3.0,Karan,karan@example.com,"Nature, Adventure",Male,2.0,2.0,Kampala City,Kampala,City,8.578600554982318,Oct-Mar,,,
467.0,707.0,404.0,2024-02-15,2.0,Pooja,pooja@example.com,"Nature, Adventure",Female,2.0,0.0,Lake Bunyonyi,Kabale,Nature,9.28938699420442,Sep-Mar,,,
228.0,799.0,404.0,2024-03-20,4.0,Riya,riya@example.com,"Beaches, Historical",Female,1.0,2.0,Lake Bunyonyi,Kabale,Nature,9.28938699420442,Sep-Mar,,,
50.0,957.0,404.0,2024-02-15,1.0,Saanvi,saanvi@example.com,"City, Historical",Female,1.0,0.0,Lake Bunyonyi,Kabale,Nature,9.28938699420442,Sep-Mar,,,
249.0,109.0,405.0,2024-03-20,5.0,Meera,meera@example.com,"Beaches, Historical",Female,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.266309519533893,Apr-Jun,,,
798.0,542.0,405.0,2024-03-20,1.0,Pooja,pooja@example.com,"Nature, Adventure",Female,2.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.266309519533893,Apr-Jun,,,
,,406.0,,,,,,,,,Murchison Falls,Masindi,Historical,8.13824601276976,Nov-Feb,,,
,,407.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.685967653034197,Nov-Mar,,,
600.0,367.0,408.0,2024-03-20,3.0,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,0.0,Kampala City,Kampala,City,7.789753610332566,Oct-Mar,,,
911.0,376.0,408.0,2024-02-15,2.0,Kavya,kavya@example.com,"Beaches, Historical",Female,2.0,0.0,Kampala City,Kampala,City,7.789753610332566,Oct-Mar,,,
297.0,887.0,408.0,2024-03-20,3.0,Pooja,pooja@example.com,"Nature, Adventure",Female,1.0,0.0,Kampala City,Kampala,City,7.789753610332566,Oct-Mar,,,
933.0,734.0,409.0,2024-03-20,5.0,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2.0,0.0,Lake Bunyonyi,Kabale,Nature,7.695324251011531,Sep-Mar,,,
30.0,421.0,410.0,2024-03-20,3.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.056239628784924,Apr-Jun,,,
837.0,821.0,410.0,2024-03-20,5.0,Arjun,arjun@example.com,"Nature, Adventure",Male,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.056239628784924,Apr-Jun,,,
350.0,864.0,410.0,2024-02-15,2.0,Riya,riya@example.com,"City, Historical",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.056239628784924,Apr-Jun,,,
562.0,940.0,411.0,2024-01-01,5.0,Anika,anika@example.com,"Beaches, Historical",Female,1.0,1.0,Murchison Falls,Masindi,Historical,8.284126727805766,Nov-Feb,,,
,,412.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.056589740959444,Nov-Mar,,,
446.0,572.0,413.0,2024-02-15,5.0,Meera,meera@example.com,"Nature, Adventure",Female,2.0,2.0,Kampala City,Kampala,City,9.164900243709798,Oct-Mar,,,
409.0,653.0,413.0,2024-01-01,4.0,Aarav,aarav@example.com,"Nature, Adventure",Male,2.0,1.0,Kampala City,Kampala,City,9.164900243709798,Oct-Mar,,,
705.0,826.0,413.0,2024-03-20,4.0,Diya,diya@example.com,"Beaches, Historical",Female,2.0,0.0,Kampala City,Kampala,City,9.164900243709798,Oct-Mar,,,
373.0,919.0,413.0,2024-01-01,2.0,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,1.0,Kampala City,Kampala,City,9.164900243709798,Oct-Mar,,,
823.0,348.0,414.0,2024-01-01,1.0,Anika,anika@example.com,"City, Historical",Female,1.0,0.0,Lake Bunyonyi,Kabale,Nature,8.41852933200488,Sep-Mar,,,
,,415.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.650437608917823,Apr-Jun,,,
737.0,366.0,416.0,2024-02-15,1.0,Aanya,aanya@example.com,"City, Historical",Female,1.0,2.0,Murchison Falls,Masindi,Historical,9.327014780224204,Nov-Feb,,,
712.0,722.0,416.0,2024-01-01,2.0,Pooja,pooja@example.com,"Nature, Adventure",Female,1.0,0.0,Murchison Falls,Masindi,Historical,9.327014780224204,Nov-Feb,,,
568.0,214.0,417.0,2024-01-01,3.0,Aditya,aditya@example.com,"Beaches, Historical",Male,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,7.799317152894507,Nov-Mar,,,
175.0,402.0,417.0,2024-01-01,1.0,Dhruv,dhruv@example.com,"City, Historical",Male,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,7.799317152894507,Nov-Mar,,,
332.0,907.0,417.0,2024-02-15,3.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,2.0,Zanzibar Beaches,Zanzibar,Beach,7.799317152894507,Nov-Mar,,,
,,418.0,,,,,,,,,Kampala City,Kampala,City,8.571570122764205,Oct-Mar,,,
70.0,450.0,419.0,2024-01-01,5.0,Pooja,pooja@example.com,"City, Historical",Female,1.0,2.0,Lake Bunyonyi,Kabale,Nature,8.165654259803166,Sep-Mar,,,
24.0,752.0,420.0,2024-03-20,3.0,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.333012518480867,Apr-Jun,,,
544.0,3.0,421.0,2024-01-01,4.0,Kavya,kavya@example.com,"City, Historical",Female,2.0,0.0,Murchison Falls,Masindi,Historical,8.912423770627766,Nov-Feb,,,
852.0,60.0,421.0,2024-03-20,2.0,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,1.0,Murchison Falls,Masindi,Historical,8.912423770627766,Nov-Feb,,,
243.0,878.0,421.0,2024-03-20,3.0,Meera,meera@example.com,"Nature, Adventure",Female,1.0,2.0,Murchison Falls,Masindi,Historical,8.912423770627766,Nov-Feb,,,
557.0,953.0,421.0,2024-02-15,2.0,Riya,riya@example.com,"Nature, Adventure",Female,1.0,1.0,Murchison Falls,Masindi,Historical,8.912423770627766,Nov-Feb,,,
800.0,793.0,422.0,2024-02-15,2.0,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2.0,2.0,Zanzibar Beaches,Zanzibar,Beach,7.9629327439636866,Nov-Mar,,,
102.0,653.0,423.0,2024-03-20,5.0,Aarav,aarav@example.com,"Nature, Adventure",Male,2.0,1.0,Kampala City,Kampala,City,8.427042499188698,Oct-Mar,,,
978.0,322.0,424.0,2024-03-20,3.0,Aanya,aanya@example.com,"Beaches, Historical",Female,2.0,0.0,Lake Bunyonyi,Kabale,Nature,8.016517304482331,Sep-Mar,,,
333.0,343.0,424.0,2024-03-20,5.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,1.0,Lake Bunyonyi,Kabale,Nature,8.016517304482331,Sep-Mar,,,
647.0,870.0,424.0,2024-02-15,2.0,Diya,diya@example.com,"City, Historical",Female,2.0,2.0,Lake Bunyonyi,Kabale,Nature,8.016517304482331,Sep-Mar,,,
194.0,5.0,425.0,2024-02-15,3.0,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.677908499077882,Apr-Jun,,,
308.0,436.0,425.0,2024-02-15,1.0,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.677908499077882,Apr-Jun,,,
,,426.0,,,,,,,,,Murchison Falls,Masindi,Historical,7.742346085788473,Nov-Feb,,,
,,427.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.049399731297333,Nov-Mar,,,
127.0,805.0,428.0,2024-01-01,3.0,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1.0,2.0,Kampala City,Kampala,City,9.229663135604667,Oct-Mar,,,
547.0,778.0,429.0,2024-01-01,5.0,Anika,anika@example.com,"Beaches, Historical",Female,1.0,0.0,Lake Bunyonyi,Kabale,Nature,8.186484600129791,Sep-Mar,,,
177.0,819.0,429.0,2024-03-20,1.0,Meera,meera@example.com,"City, Historical",Female,1.0,1.0,Lake Bunyonyi,Kabale,Nature,8.186484600129791,Sep-Mar,,,
476.0,891.0,430.0,2024-02-15,5.0,Karan,karan@example.com,"City, Historical",Male,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.528160810117106,Apr-Jun,,,
377.0,530.0,431.0,2024-02-15,4.0,Anika,anika@example.com,"Nature, Adventure",Female,2.0,0.0,Murchison Falls,Masindi,Historical,8.45973062297419,Nov-Feb,,,
922.0,381.0,432.0,2024-01-01,5.0,Meera,meera@example.com,"City, Historical",Female,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,8.839626409332572,Nov-Mar,,,
69.0,442.0,433.0,2024-03-20,3.0,Tanvi,tanvi@example.com,"Beaches, Historical",Female,1.0,0.0,Kampala City,Kampala,City,8.683728793384567,Oct-Mar,,,
470.0,586.0,433.0,2024-02-15,5.0,Ritvik,ritvik@example.com,"Beaches, Historical",Male,1.0,1.0,Kampala City,Kampala,City,8.683728793384567,Oct-Mar,,,
525.0,833.0,433.0,2024-03-20,1.0,Kavya,kavya@example.com,"Nature, Adventure",Female,2.0,1.0,Kampala City,Kampala,City,8.683728793384567,Oct-Mar,,,
419.0,642.0,434.0,2024-02-15,4.0,Aanya,aanya@example.com,"City, Historical",Female,1.0,1.0,Lake Bunyonyi,Kabale,Nature,8.707253748746416,Sep-Mar,,,
256.0,828.0,434.0,2024-01-01,2.0,Pooja,pooja@example.com,"City, Historical",Female,2.0,2.0,Lake Bunyonyi,Kabale,Nature,8.707253748746416,Sep-Mar,,,
512.0,401.0,435.0,2024-02-15,1.0,Aarav,aarav@example.com,"Nature, Adventure",Male,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.316001911390781,Apr-Jun,,,
490.0,338.0,436.0,2024-01-01,5.0,Rohan,rohan@example.com,"Nature, Adventure",Male,2.0,1.0,Murchison Falls,Masindi,Historical,7.728114076451941,Nov-Feb,,,
487.0,356.0,436.0,2024-01-01,2.0,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1.0,1.0,Murchison Falls,Masindi,Historical,7.728114076451941,Nov-Feb,,,
189.0,904.0,436.0,2024-03-20,5.0,Rohan,rohan@example.com,"Beaches, Historical",Male,1.0,0.0,Murchison Falls,Masindi,Historical,7.728114076451941,Nov-Feb,,,
451.0,2.0,437.0,2024-01-01,2.0,Rohan,rohan@example.com,"Nature, Adventure",Male,2.0,2.0,Zanzibar Beaches,Zanzibar,Beach,7.987106149468621,Nov-Mar,,,
,,438.0,,,,,,,,,Kampala City,Kampala,City,8.465558405614521,Oct-Mar,,,
,,439.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.208388595361088,Sep-Mar,,,
,,440.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.224548104826292,Apr-Jun,,,
378.0,748.0,441.0,2024-03-20,2.0,Vivaan,vivaan@example.com,"Beaches, Historical",Male,2.0,0.0,Murchison Falls,Masindi,Historical,7.865953290683349,Nov-Feb,,,
890.0,813.0,441.0,2024-02-15,2.0,Aditya,aditya@example.com,"City, Historical",Male,1.0,2.0,Murchison Falls,Masindi,Historical,7.865953290683349,Nov-Feb,,,
,,442.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.459808776651839,Nov-Mar,,,
479.0,473.0,443.0,2024-02-15,5.0,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2.0,2.0,Kampala City,Kampala,City,9.225300608752708,Oct-Mar,,,
,,444.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.308543307938688,Sep-Mar,,,
993.0,734.0,445.0,2024-03-20,4.0,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.845173227424654,Apr-Jun,,,
,,446.0,,,,,,,,,Murchison Falls,Masindi,Historical,8.09180966649682,Nov-Feb,,,
554.0,679.0,447.0,2024-02-15,5.0,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.888745118422108,Nov-Mar,,,
814.0,688.0,448.0,2024-01-01,4.0,Kavya,kavya@example.com,"Beaches, Historical",Female,2.0,1.0,Kampala City,Kampala,City,8.531272858594322,Oct-Mar,,,
,,449.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,7.900632192964087,Sep-Mar,,,
,,450.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.390879272653267,Apr-Jun,,,
500.0,569.0,451.0,2024-02-15,2.0,Aanya,aanya@example.com,"Nature, Adventure",Female,2.0,2.0,Murchison Falls,Masindi,Historical,7.948981237202266,Nov-Feb,,,
873.0,996.0,452.0,2024-03-20,3.0,Dhruv,dhruv@example.com,"City, Historical",Male,1.0,1.0,Zanzibar Beaches,Zanzibar,Beach,7.710238850545792,Nov-Mar,,,
,,453.0,,,,,,,,,Kampala City,Kampala,City,8.426026820095585,Oct-Mar,,,
,,454.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.250765565651493,Sep-Mar,,,
,,455.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,7.889359194048391,Apr-Jun,,,
,,456.0,,,,,,,,,Murchison Falls,Masindi,Historical,7.509850241166378,Nov-Feb,,,
865.0,454.0,457.0,2024-01-01,2.0,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.348468751483985,Nov-Mar,,,
22.0,609.0,458.0,2024-01-01,1.0,Meera,meera@example.com,"City, Historical",Female,2.0,2.0,Kampala City,Kampala,City,9.04884504620765,Oct-Mar,,,
439.0,242.0,459.0,2024-01-01,5.0,Isha,isha@example.com,"Nature, Adventure",Female,2.0,1.0,Lake Bunyonyi,Kabale,Nature,8.231034030468606,Sep-Mar,,,
524.0,750.0,460.0,2024-02-15,1.0,Hitesh,hitesh@example.com,"City, Historical",Male,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.25449220912482,Apr-Jun,,,
,,461.0,,,,,,,,,Murchison Falls,Masindi,Historical,8.54049334743632,Nov-Feb,,,
,,462.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,7.625998220803341,Nov-Mar,,,
707.0,315.0,463.0,2024-02-15,1.0,Arjun,arjun@example.com,"City, Historical",Male,2.0,0.0,Kampala City,Kampala,City,8.981270231292,Oct-Mar,,,
,,464.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.555128223838274,Sep-Mar,,,
,,465.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,7.761543597697145,Apr-Jun,,,
883.0,177.0,466.0,2024-01-01,5.0,Karan,karan@example.com,"City, Historical",Male,2.0,1.0,Murchison Falls,Masindi,Historical,8.25089870590044,Nov-Feb,,,
876.0,1.0,467.0,2024-03-20,3.0,Kavya,kavya@example.com,"Beaches, Historical",Female,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,8.025486409324685,Nov-Mar,,,
612.0,42.0,468.0,2024-03-20,2.0,Riya,riya@example.com,"City, Historical",Female,2.0,2.0,Kampala City,Kampala,City,9.47910151784028,Oct-Mar,,,
518.0,59.0,468.0,2024-02-15,4.0,Arjun,arjun@example.com,"Nature, Adventure",Male,1.0,1.0,Kampala City,Kampala,City,9.47910151784028,Oct-Mar,,,
367.0,821.0,469.0,2024-01-01,3.0,Arjun,arjun@example.com,"Nature, Adventure",Male,1.0,2.0,Lake Bunyonyi,Kabale,Nature,8.661784765251305,Sep-Mar,,,
572.0,623.0,470.0,2024-02-15,1.0,Isha,isha@example.com,"Nature, Adventure",Female,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.93195095213289,Apr-Jun,,,
902.0,815.0,471.0,2024-02-15,2.0,Aarav,aarav@example.com,"Nature, Adventure",Male,1.0,1.0,Murchison Falls,Masindi,Historical,9.431015219195524,Nov-Feb,,,
694.0,372.0,472.0,2024-01-01,2.0,Pooja,pooja@example.com,"City, Historical",Female,1.0,2.0,Zanzibar Beaches,Zanzibar,Beach,9.276219098262825,Nov-Mar,,,
110.0,544.0,472.0,2024-02-15,4.0,Pooja,pooja@example.com,"Beaches, Historical",Female,1.0,1.0,Zanzibar Beaches,Zanzibar,Beach,9.276219098262825,Nov-Mar,,,
,,473.0,,,,,,,,,Kampala City,Kampala,City,8.138557734045776,Oct-Mar,,,
802.0,45.0,474.0,2024-01-01,2.0,Tanvi,tanvi@example.com,"City, Historical",Female,2.0,0.0,Lake Bunyonyi,Kabale,Nature,7.780303814451599,Sep-Mar,,,
,,475.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.439314463538002,Apr-Jun,,,
23.0,276.0,476.0,2024-02-15,4.0,Ritvik,ritvik@example.com,"City, Historical",Male,1.0,2.0,Murchison Falls,Masindi,Historical,8.59393285581819,Nov-Feb,,,
115.0,524.0,476.0,2024-01-01,5.0,Diya,diya@example.com,"Nature, Adventure",Female,2.0,2.0,Murchison Falls,Masindi,Historical,8.59393285581819,Nov-Feb,,,
759.0,712.0,476.0,2024-03-20,3.0,Diya,diya@example.com,"Beaches, Historical",Female,2.0,0.0,Murchison Falls,Masindi,Historical,8.59393285581819,Nov-Feb,,,
215.0,92.0,477.0,2024-02-15,1.0,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.061411819218064,Nov-Mar,,,
789.0,159.0,477.0,2024-03-20,3.0,Ishaan,ishaan@example.com,"City, Historical",Male,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.061411819218064,Nov-Mar,,,
677.0,328.0,477.0,2024-02-15,1.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.061411819218064,Nov-Mar,,,
123.0,343.0,478.0,2024-03-20,3.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,1.0,Kampala City,Kampala,City,8.746027540435104,Oct-Mar,,,
565.0,943.0,479.0,2024-01-01,4.0,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2.0,1.0,Lake Bunyonyi,Kabale,Nature,8.432522163463709,Sep-Mar,,,
247.0,725.0,480.0,2024-01-01,5.0,Karan,karan@example.com,"Nature, Adventure",Male,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.183226466821637,Apr-Jun,,,
734.0,15.0,481.0,2024-02-15,4.0,Karan,karan@example.com,"City, Historical",Male,1.0,2.0,Murchison Falls,Masindi,Historical,8.347502107586056,Nov-Feb,,,
777.0,500.0,482.0,2024-03-20,5.0,Kavya,kavya@example.com,"Nature, Adventure",Female,1.0,1.0,Zanzibar Beaches,Zanzibar,Beach,7.948762856954323,Nov-Mar,,,
923.0,663.0,483.0,2024-02-15,3.0,Aarav,aarav@example.com,"City, Historical",Male,1.0,1.0,Kampala City,Kampala,City,9.187132541918034,Oct-Mar,,,
719.0,809.0,483.0,2024-02-15,5.0,Rohan,rohan@example.com,"Nature, Adventure",Male,1.0,2.0,Kampala City,Kampala,City,9.187132541918034,Oct-Mar,,,
230.0,218.0,484.0,2024-02-15,3.0,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2.0,2.0,Lake Bunyonyi,Kabale,Nature,8.361380335928295,Sep-Mar,,,
907.0,706.0,484.0,2024-01-01,1.0,Kavya,kavya@example.com,"Beaches, Historical",Female,2.0,0.0,Lake Bunyonyi,Kabale,Nature,8.361380335928295,Sep-Mar,,,
448.0,114.0,485.0,2024-01-01,5.0,Hitesh,hitesh@example.com,"City, Historical",Male,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.307482015375824,Apr-Jun,,,
693.0,184.0,485.0,2024-03-20,1.0,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.307482015375824,Apr-Jun,,,
881.0,226.0,485.0,2024-02-15,5.0,Tanvi,tanvi@example.com,"Beaches, Historical",Female,2.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.307482015375824,Apr-Jun,,,
,,486.0,,,,,,,,,Murchison Falls,Masindi,Historical,9.2500304022815,Nov-Feb,,,
14.0,46.0,487.0,2024-02-15,1.0,Anika,anika@example.com,"Beaches, Historical",Female,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.062331360639273,Nov-Mar,,,
596.0,400.0,487.0,2024-02-15,1.0,Aanya,aanya@example.com,"Beaches, Historical",Female,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.062331360639273,Nov-Mar,,,
739.0,693.0,488.0,2024-01-01,1.0,Aditya,aditya@example.com,"City, Historical",Male,2.0,0.0,Kampala City,Kampala,City,8.654607164170207,Oct-Mar,,,
840.0,21.0,489.0,2024-03-20,3.0,Dhruv,dhruv@example.com,"City, Historical",Male,1.0,0.0,Lake Bunyonyi,Kabale,Nature,8.63372498272289,Sep-Mar,,,
646.0,480.0,490.0,2024-01-01,2.0,Riya,riya@example.com,"City, Historical",Female,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.387349596378451,Apr-Jun,,,
157.0,392.0,491.0,2024-01-01,4.0,Karan,karan@example.com,"Nature, Adventure",Male,2.0,2.0,Murchison Falls,Masindi,Historical,8.20803233304684,Nov-Feb,,,
,,492.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.1282869592547,Nov-Mar,,,
